task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
dayahead,2026-02-22,2026-02-22,2026-02-22 12:00:00,12,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 02:00:00,2,1_8,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 03:00:00,3,1_8,-79.45,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 05:00:00,5,1_8,-79.45,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 06:00:00,6,1_8,-79.4,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 04:00:00,4,1_8,-79.45,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 08:00:00,8,1_8,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 09:00:00,9,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 10:00:00,10,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 11:00:00,11,9_16,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-22,2026-02-22,2026-02-22 07:00:00,7,1_8,-78.0,2026-06-27T11:11:59.411349+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-24 00:00:00,24,17_24,373.75,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 15:00:00,15,9_16,280.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 16:00:00,16,9_16,310.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 17:00:00,17,17_24,337.3,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 18:00:00,18,17_24,418.65,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 14:00:00,14,9_16,245.75,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 20:00:00,20,17_24,340.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 21:00:00,21,17_24,399.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 22:00:00,22,17_24,398.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 23:00:00,23,17_24,394.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 19:00:00,19,17_24,425.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 13:00:00,13,9_16,222.15,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 07:00:00,7,1_8,248.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 11:00:00,11,9_16,215.15,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 10:00:00,10,9_16,240.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 09:00:00,9,9_16,277.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 08:00:00,8,1_8,287.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 06:00:00,6,1_8,196.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 05:00:00,5,1_8,191.83,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 04:00:00,4,1_8,229.5,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 03:00:00,3,1_8,249.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 02:00:00,2,1_8,262.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 01:00:00,1,1_8,285.0,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-23,2026-02-23,2026-02-23 12:00:00,12,9_16,212.75,2026-06-27T11:12:13.187792+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 01:00:00,1,1_8,338.07,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 02:00:00,2,1_8,353.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 03:00:00,3,1_8,353.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 04:00:00,4,1_8,352.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 05:00:00,5,1_8,352.51,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 06:00:00,6,1_8,354.37,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 07:00:00,7,1_8,350.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 08:00:00,8,1_8,360.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 09:00:00,9,9_16,385.58,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 10:00:00,10,9_16,230.17,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 11:00:00,11,9_16,110.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 12:00:00,12,9_16,8.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 13:00:00,13,9_16,-23.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 14:00:00,14,9_16,-62.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 15:00:00,15,9_16,5.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 16:00:00,16,9_16,81.578,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 17:00:00,17,17_24,317.25,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 18:00:00,18,17_24,425.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 19:00:00,19,17_24,420.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 20:00:00,20,17_24,403.788,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 21:00:00,21,17_24,400.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 22:00:00,22,17_24,307.91,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-24 23:00:00,23,17_24,350.0,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-24,2026-02-24,2026-02-25 00:00:00,24,17_24,330.5,2026-06-27T13:17:10.376838+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 01:00:00,1,1_8,311.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 02:00:00,2,1_8,329.8,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 03:00:00,3,1_8,344.62,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 04:00:00,4,1_8,315.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 05:00:00,5,1_8,300.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 06:00:00,6,1_8,305.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 07:00:00,7,1_8,300.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 08:00:00,8,1_8,348.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 09:00:00,9,9_16,254.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 10:00:00,10,9_16,10.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 11:00:00,11,9_16,36.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 12:00:00,12,9_16,0.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 13:00:00,13,9_16,-50.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 14:00:00,14,9_16,-50.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 15:00:00,15,9_16,-69.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 16:00:00,16,9_16,49.84,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 17:00:00,17,17_24,226.35,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 18:00:00,18,17_24,420.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 19:00:00,19,17_24,400.613,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 20:00:00,20,17_24,390.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 21:00:00,21,17_24,380.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 22:00:00,22,17_24,400.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-25 23:00:00,23,17_24,425.5,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
dayahead,2026-02-25,2026-02-25,2026-02-26 00:00:00,24,17_24,422.0,2026-06-27T13:27:40.706472+00:00,data/shandong_pmos_hourly.xlsx
