task,target_day,business_day,ds,hour_business,period,y_true,actual_available_at,source_file
realtime,2026-02-22,2026-02-22,2026-02-22 10:00:00,10,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 11:00:00,11,9_16,-80.0,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-22,2026-02-22,2026-02-22 07:00:00,7,1_8,-76.982,2026-06-27T11:11:59.466877+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-24 00:00:00,24,17_24,350.262,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 15:00:00,15,9_16,377.481,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 16:00:00,16,9_16,439.174,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 17:00:00,17,17_24,472.294,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 18:00:00,18,17_24,583.255,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 14:00:00,14,9_16,355.462,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 20:00:00,20,17_24,428.525,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 21:00:00,21,17_24,428.016,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 22:00:00,22,17_24,412.723,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 23:00:00,23,17_24,397.58,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 19:00:00,19,17_24,458.374,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 13:00:00,13,9_16,366.088,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 07:00:00,7,1_8,-59.599,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 11:00:00,11,9_16,356.038,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 10:00:00,10,9_16,336.951,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 09:00:00,9,9_16,309.532,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 08:00:00,8,1_8,74.059,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 06:00:00,6,1_8,-47.944,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 05:00:00,5,1_8,39.447,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 04:00:00,4,1_8,124.513,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 03:00:00,3,1_8,290.621,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 02:00:00,2,1_8,288.125,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 01:00:00,1,1_8,309.335,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-23,2026-02-23,2026-02-23 12:00:00,12,9_16,384.235,2026-06-27T11:12:13.241902+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 01:00:00,1,1_8,337.395,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 02:00:00,2,1_8,354.311,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 03:00:00,3,1_8,359.001,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 04:00:00,4,1_8,351.47,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 05:00:00,5,1_8,352.822,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 06:00:00,6,1_8,356.215,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 07:00:00,7,1_8,344.967,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 08:00:00,8,1_8,381.721,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 09:00:00,9,9_16,403.517,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 10:00:00,10,9_16,294.437,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 11:00:00,11,9_16,-22.413,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 12:00:00,12,9_16,256.29,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 13:00:00,13,9_16,295.465,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 14:00:00,14,9_16,315.865,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 15:00:00,15,9_16,321.606,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 16:00:00,16,9_16,355.63,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 17:00:00,17,17_24,397.189,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 18:00:00,18,17_24,393.498,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 19:00:00,19,17_24,374.691,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 20:00:00,20,17_24,364.501,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 21:00:00,21,17_24,358.905,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 22:00:00,22,17_24,355.667,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-24 23:00:00,23,17_24,344.743,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-24,2026-02-24,2026-02-25 00:00:00,24,17_24,325.386,2026-06-27T13:17:10.389224+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 01:00:00,1,1_8,300.0,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 02:00:00,2,1_8,290.184,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 03:00:00,3,1_8,350.799,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 04:00:00,4,1_8,337.472,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 05:00:00,5,1_8,339.253,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 06:00:00,6,1_8,318.097,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 07:00:00,7,1_8,270.495,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 08:00:00,8,1_8,326.548,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 09:00:00,9,9_16,333.902,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 10:00:00,10,9_16,194.342,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 11:00:00,11,9_16,-80.0,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 12:00:00,12,9_16,-77.301,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 13:00:00,13,9_16,-71.568,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 14:00:00,14,9_16,-80.0,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 15:00:00,15,9_16,-80.0,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 16:00:00,16,9_16,4.631,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 17:00:00,17,17_24,400.065,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 18:00:00,18,17_24,453.799,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 19:00:00,19,17_24,437.858,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 20:00:00,20,17_24,429.736,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 21:00:00,21,17_24,439.613,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 22:00:00,22,17_24,444.404,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-25 23:00:00,23,17_24,432.062,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
realtime,2026-02-25,2026-02-25,2026-02-26 00:00:00,24,17_24,429.704,2026-06-27T13:27:40.719526+00:00,data/shandong_pmos_hourly.xlsx
